,airline,number_of_changes,origin_city_code,destination_country_code,search_weekday,depart_weekday,diff_days,distance,price,number_of_changes_category,airline_category,destination_category
19055,S7 Airlines,1,LED,RU,1,0,125,4174.92,18404,1,S7 Airlines,domestic
19056,Pobeda,1,LED,RU,1,4,143,1929.72,12117,1,Pobeda,domestic
19057,Pobeda,0,LED,RU,1,1,133,2030.82,6774,0,Pobeda,domestic
19058,Aeroflot,0,LED,RU,1,1,133,1482.37,4913,0,Aeroflot,domestic
19059,Nordwind Airlines,0,LED,RU,1,5,144,2112.14,8151,0,Nordwind Airlines,domestic
19060,Uzbekistan Airways,2,LED,IN,1,5,130,6066.03,40345,2,Uzbekistan Airways,tourism
19061,Uzbekistan Airways,1,LED,UZ,1,0,146,3574.18,8639,1,Uzbekistan Airways,cis
19062,Uzbekistan Airways,2,LED,UZ,1,0,125,3571.03,14720,2,Uzbekistan Airways,cis
19063,KLM,1,LED,IT,1,0,146,2386.76,18310,1,Other,culture
19064,S7 Airlines,1,LED,RU,1,0,139,1781.34,6319,1,S7 Airlines,domestic
19065,KLM,1,LED,GR,1,3,128,2484.45,18095,1,Other,tourism
19066,KLM,1,LED,ES,1,3,121,3235.43,13101,1,Other,tourism
19067,Nordwind Airlines,1,LED,RU,1,0,146,1793.99,6147,1,Nordwind Airlines,domestic
19068,Azimut,0,LED,RU,1,5,130,1763.83,3980,0,Azimut,domestic
19069,Uzbekistan Airways,1,LED,UZ,1,3,142,3365.16,9689,1,Uzbekistan Airways,cis
19070,Pegasus Airlines,1,LED,TR,1,1,119,2558.62,19018,1,Pegasus Airlines,tourism
19071,Pobeda,0,LED,RU,1,4,129,1795.99,8926,0,Pobeda,domestic
19072,Azimut,1,LED,RU,1,4,122,1527.53,3660,1,Azimut,domestic
19073,Pobeda,0,LED,RU,1,1,119,1090.69,3849,0,Pobeda,domestic
19074,KLM,1,LED,IT,1,0,118,2203.67,20010,1,Other,culture
19075,Nordwind Airlines,1,LED,RU,1,5,130,6198.57,13450,1,Nordwind Airlines,domestic
19076,Aeroflot,1,LED,RU,1,0,125,6644.23,19071,1,Aeroflot,domestic
19077,Uzbekistan Airways,0,LED,UZ,1,3,135,3622.47,10754,0,Uzbekistan Airways,cis
19078,Azimut,2,AER,TR,1,3,16,369.92,27043,2,Azimut,tourism
19079,Aeroflot,1,AER,RU,1,3,23,3867.3,14790,1,Aeroflot,domestic
19080,Azimut,1,AER,TR,1,1,14,753.09,23190,1,Azimut,tourism
19081,Azimut,1,AER,RU,1,6,19,708.98,5260,1,Azimut,domestic
19082,Azimut,2,AER,DE,1,4,3,2345.68,25695,2,Azimut,culture
19083,Aeroflot,1,AER,RU,1,4,17,2743.66,9992,1,Aeroflot,domestic
19084,Pobeda,3,AER,RU,1,6,12,2720.81,16833,3+,Pobeda,domestic
19085,Wizz Air,2,AER,DE,1,3,2,2506.69,26267,2,Other,culture
19086,Nordwind Airlines,0,AER,RU,1,4,24,2029.01,8660,0,Nordwind Airlines,domestic
19087,Azimut,0,AER,RU,1,2,22,1167.15,2380,0,Azimut,domestic
19088,Azimut,1,AER,TR,1,5,18,273.35,15870,1,Azimut,tourism
19089,Azimut,2,AER,RU,1,5,18,1575.89,6379,2,Azimut,domestic
19090,Azimut,1,AER,TR,1,3,16,1027.5,13790,1,Azimut,tourism
19091,Pobeda,1,AER,RU,1,1,21,2799.86,14275,1,Pobeda,domestic
19092,S7 Airlines,1,AER,RU,1,2,1,3915.88,10791,1,S7 Airlines,domestic
19093,Azimut,1,AER,TR,1,4,10,819.71,15363,1,Azimut,tourism
19094,S7 Airlines,3,AER,RU,1,2,1,7142.53,25158,3+,S7 Airlines,domestic
19095,Wizz Air,3,AER,IT,1,6,19,2303.97,20999,3+,Other,culture
19096,Azimut,0,AER,RU,1,4,3,266.41,3480,0,Azimut,domestic
19097,Pobeda,1,AER,RU,1,2,22,1446.39,5536,1,Pobeda,domestic
19098,S7 Airlines,2,AER,RU,1,1,0,3167.64,10943,2,S7 Airlines,domestic
19099,Pegasus Airlines,1,AER,DE,1,3,2,2425.42,21712,1,Pegasus Airlines,culture
19100,Azimut,0,AER,RU,1,4,3,1261.21,2976,0,Azimut,domestic
19101,Pegasus Airlines,3,AER,DE,1,2,1,2565.21,40737,3+,Pegasus Airlines,culture
19102,Turkish Airlines,1,AER,KZ,1,0,13,2301.45,27691,1,Turkish Airlines,cis
19103,S7 Airlines,2,AER,RU,1,3,23,6921.36,19180,2,S7 Airlines,domestic
19104,Pegasus Airlines,2,AER,ES,1,6,5,3019.72,35284,2,Pegasus Airlines,tourism
19105,Uzbekistan Airways,1,AER,UZ,1,3,23,2606.57,11422,1,Uzbekistan Airways,cis
19106,S7 Airlines,1,AER,RU,1,3,2,3516.57,11508,1,S7 Airlines,domestic
19107,Pobeda,2,AER,RU,1,2,15,3028.73,15658,2,Pobeda,domestic
19108,Azimut,0,AER,RU,1,1,7,629.87,3680,0,Azimut,domestic
19109,Wizz Air,2,AER,ES,1,6,19,3573.32,19022,2,Other,tourism
19110,Pobeda,1,AER,RU,1,3,23,2147.85,9270,1,Pobeda,domestic
19111,Pegasus Airlines,1,AER,DE,1,3,9,2480.16,21300,1,Pegasus Airlines,culture
19112,Wizz Air,2,AER,IT,1,3,9,2322.49,30341,2,Other,culture
19113,S7 Airlines,0,AER,RU,1,5,11,1502.61,8470,0,S7 Airlines,domestic
19114,Azimut,2,AER,TR,1,5,11,1068.15,33992,2,Azimut,tourism
19115,Wizz Air,2,AER,IT,1,3,9,2198.11,19174,2,Other,culture
19116,Azimut,2,AER,UZ,1,1,7,2115.83,27191,2,Azimut,cis
19117,Azimut,1,AER,RU,1,5,18,187.56,3960,1,Azimut,domestic
19118,Aeroflot,2,AER,KZ,1,0,13,2202.25,31674,2,Aeroflot,cis
19119,Nordwind Airlines,1,AER,KZ,1,3,16,1510.73,18214,1,Nordwind Airlines,cis
19120,Azimut,2,AER,KZ,1,5,18,898.5,20550,2,Azimut,cis
19121,Aeroflot,0,AER,KZ,1,4,3,2502.41,15459,0,Aeroflot,cis
19122,Uzbekistan Airways,1,AER,UZ,1,0,20,2278.77,14396,1,Uzbekistan Airways,cis
19123,Pobeda,2,AER,RU,1,1,21,6295.28,16792,2,Pobeda,domestic
19124,Nordwind Airlines,0,AER,RU,1,5,25,1345.48,7641,0,Nordwind Airlines,domestic
19125,S7 Airlines,1,AER,RU,1,5,4,4092.3,18144,1,S7 Airlines,domestic
19126,S7 Airlines,1,AER,RU,1,5,4,3454.15,11492,1,S7 Airlines,domestic
19127,Azimut,1,AER,TR,1,3,2,691.79,37551,1,Azimut,tourism
19128,Wizz Air,2,AER,IT,1,3,9,2283.98,22137,2,Other,culture
19129,Pegasus Airlines,1,AER,DE,1,5,25,2442.7,26267,1,Pegasus Airlines,culture
19130,Wizz Air,2,AER,IT,1,6,19,2191.77,18819,2,Other,culture
19131,Aeroflot,1,AER,KZ,1,1,7,2041.03,20884,1,Aeroflot,cis
19132,Pobeda,2,AER,RU,1,3,16,2527.08,12639,2,Pobeda,domestic
19133,Pegasus Airlines,2,AER,GR,1,3,2,1612.33,49280,2,Pegasus Airlines,tourism
19134,Pobeda,3,AER,RU,1,2,22,4487.84,17770,3+,Pobeda,domestic
19135,Nordwind Airlines,0,AER,RU,1,3,9,836.94,6145,0,Nordwind Airlines,domestic
19136,S7 Airlines,3,AER,RU,1,1,0,6867.72,34398,3+,S7 Airlines,domestic
19137,Aeroflot,1,AER,RU,1,4,24,1640.84,10279,1,Aeroflot,domestic
19138,Azimut,2,AER,GR,1,0,6,1188.02,64518,2,Azimut,tourism
19139,S7 Airlines,1,AER,RU,1,5,4,4953.69,21380,1,S7 Airlines,domestic
19140,Azimut,0,AER,RU,1,0,6,2061.52,3780,0,Azimut,domestic
19141,Pobeda,1,AER,RU,1,1,14,1761.27,10690,1,Pobeda,domestic
19142,Pobeda,1,AER,RU,1,1,21,1885.49,9798,1,Pobeda,domestic
19143,Azimut,1,AER,TR,1,5,4,639.67,12829,1,Azimut,tourism
19144,Pobeda,1,AER,UZ,1,1,21,2073.37,12216,1,Pobeda,cis
19145,Pegasus Airlines,4,AER,IT,1,0,6,2186.61,29389,3+,Pegasus Airlines,culture
19146,Azimut,0,AER,TR,1,4,17,955.65,9250,0,Azimut,tourism
19147,Pegasus Airlines,2,AER,IT,1,5,4,2560.36,31103,2,Pegasus Airlines,culture
19148,Azimut,2,AER,GR,1,4,10,1437.53,20191,2,Azimut,tourism
19149,Pegasus Airlines,2,AER,IT,1,6,12,2384.04,33974,2,Pegasus Airlines,culture
19150,Wizz Air,3,AER,ES,1,4,24,3810.1,22123,3+,Other,tourism
19151,Pobeda,1,AER,KZ,1,3,16,2408.22,22331,1,Pobeda,cis
19152,Aeroflot,1,AER,UZ,1,5,11,2215.39,19635,1,Aeroflot,cis
19153,Pobeda,1,AER,RU,1,2,22,1578.82,9571,1,Pobeda,domestic
19154,Aeroflot,1,AER,RU,1,3,16,2706.83,9894,1,Aeroflot,domestic
19155,Pobeda,1,AER,RU,1,1,21,303.44,7176,1,Pobeda,domestic
19156,Azimut,2,AER,RU,1,5,18,1503.73,6699,2,Azimut,domestic
19157,Pobeda,1,AER,RU,1,2,15,2082.71,8493,1,Pobeda,domestic
19158,Azimut,2,AER,TR,1,4,24,847.39,23689,2,Azimut,tourism
19159,Pegasus Airlines,1,AER,DE,1,0,6,2232.47,20794,1,Pegasus Airlines,culture
19160,Wizz Air,2,AER,DE,1,4,24,2189.7,15517,2,Other,culture
19161,Uzbekistan Airways,1,AER,UZ,1,1,7,1602.66,22299,1,Uzbekistan Airways,cis
19162,Pobeda,1,AER,RU,1,3,23,1765.9,9675,1,Pobeda,domestic
19163,Azimut,3,AER,GR,1,1,21,1276.99,33735,3+,Azimut,tourism
19164,Wizz Air,3,AER,DE,1,6,19,2453.25,18529,3+,Other,culture
19165,S7 Airlines,1,AER,RU,1,0,20,3917.7,19535,1,S7 Airlines,domestic
19166,Nordwind Airlines,0,AER,RU,1,4,24,1787.1,8038,0,Nordwind Airlines,domestic
19167,Pegasus Airlines,3,AER,IT,1,0,13,1918.0,31247,3+,Pegasus Airlines,culture
19168,Azimut,0,AER,RU,1,1,14,1791.04,3180,0,Azimut,domestic
19169,Aeroflot,0,AER,RU,1,3,23,1932.5,5479,0,Aeroflot,domestic
19170,Azimut,3,AER,IN,1,5,18,4926.65,39028,3+,Azimut,tourism
19171,Pobeda,1,AER,RU,1,3,16,2352.56,8587,1,Pobeda,domestic
19172,Nordwind Airlines,0,AER,RU,1,4,24,931.8,4281,0,Nordwind Airlines,domestic
19173,S7 Airlines,3,AER,RU,1,3,2,6991.26,28111,3+,S7 Airlines,domestic
19174,Azimut,2,AER,RU,1,2,8,1592.21,12445,2,Azimut,domestic
19175,S7 Airlines,1,AER,RU,1,1,7,4892.65,17258,1,S7 Airlines,domestic
19176,Pobeda,1,AER,RU,1,5,18,2710.89,12193,1,Pobeda,domestic
19177,Pobeda,1,AER,UZ,1,1,21,1704.59,13387,1,Pobeda,cis
19178,S7 Airlines,1,AER,RU,1,6,5,3582.35,12175,1,S7 Airlines,domestic
19179,Aeroflot,2,AER,RU,1,3,9,4715.13,24878,2,Aeroflot,domestic
19180,Azimut,1,AER,TR,1,5,11,1246.15,12611,1,Azimut,tourism
19181,Wizz Air,2,AER,ES,1,3,2,3660.46,52377,2,Other,tourism
19182,Aeroflot,1,AER,RU,1,5,25,2848.69,9107,1,Aeroflot,domestic
19183,Pegasus Airlines,1,AER,DE,1,1,7,2620.4,19470,1,Pegasus Airlines,culture
19184,Pobeda,1,AER,RU,1,3,16,1603.51,8573,1,Pobeda,domestic
19185,Azimut,1,AER,TR,1,1,14,1207.47,14483,1,Azimut,tourism
19186,Nordwind Airlines,1,AER,RU,1,3,2,1689.98,6472,1,Nordwind Airlines,domestic
19187,Pobeda,2,AER,IT,1,3,23,2355.69,33676,2,Pobeda,culture
19188,S7 Airlines,2,AER,RU,1,3,16,7437.75,19095,2,S7 Airlines,domestic
19189,Pegasus Airlines,3,AER,ES,1,2,15,3425.0,38235,3+,Pegasus Airlines,tourism
19190,Turkish Airlines,2,AER,DE,1,0,13,2516.56,41777,2,Turkish Airlines,culture
19191,Pobeda,1,AER,RU,1,3,2,409.29,12790,1,Pobeda,domestic
19192,Pobeda,1,AER,RU,1,3,16,2405.98,12199,1,Pobeda,domestic
19193,Wizz Air,3,AER,IT,1,5,25,2477.76,21204,3+,Other,culture
19194,Aeroflot,1,AER,RU,1,4,24,3094.81,10978,1,Aeroflot,domestic
19195,Wizz Air,3,AER,ES,1,6,19,3093.68,20331,3+,Other,tourism
19196,Azimut,1,AER,TR,1,3,2,1156.26,29149,1,Azimut,tourism
19197,Nordwind Airlines,0,AER,RU,1,1,14,1508.73,7100,0,Nordwind Airlines,domestic
19198,Wizz Air,2,AER,DE,1,6,19,2590.95,19656,2,Other,culture
19199,S7 Airlines,1,AER,RU,1,5,4,5816.64,18011,1,S7 Airlines,domestic
19200,KLM,2,AER,DE,1,4,3,2136.83,42585,2,Other,culture
19201,S7 Airlines,1,AER,RU,1,0,13,5839.06,19665,1,S7 Airlines,domestic
19202,Wizz Air,2,AER,ES,1,6,12,3103.99,28567,2,Other,tourism
19203,S7 Airlines,1,AER,RU,1,5,4,5051.5,21268,1,S7 Airlines,domestic
19204,Pobeda,2,AER,RU,1,5,25,2819.07,14131,2,Pobeda,domestic
19205,Pobeda,1,AER,RU,1,1,21,1957.62,8798,1,Pobeda,domestic
19206,Azimut,2,AER,IN,1,5,4,4639.08,42909,2,Azimut,tourism
19207,Azimut,2,AER,RU,1,1,7,2246.45,8780,2,Azimut,domestic
19208,Aeroflot,2,AER,IN,1,3,16,4474.94,45778,2,Aeroflot,tourism
19209,Azimut,2,AER,UZ,1,1,14,2638.32,11440,2,Azimut,cis
19210,Aeroflot,1,AER,UZ,1,2,22,2671.01,18352,1,Aeroflot,cis
19211,Azimut,2,AER,IT,1,3,16,2125.15,18421,2,Azimut,culture
19212,Pobeda,1,AER,RU,1,4,17,197.89,9912,1,Pobeda,domestic
19213,Azimut,3,AER,IT,1,0,20,2100.75,25223,3+,Azimut,culture
19214,Aeroflot,3,AER,KZ,1,5,25,1014.79,22851,3+,Aeroflot,cis
19215,Aeroflot,1,AER,RU,1,1,7,3499.59,12950,1,Aeroflot,domestic
19216,Azimut,1,AER,GR,1,4,17,1478.52,18320,1,Azimut,tourism
19217,Wizz Air,3,AER,ES,1,6,19,3420.1,21048,3+,Other,tourism
19218,S7 Airlines,0,AER,RU,1,3,2,3295.85,10569,0,S7 Airlines,domestic
19219,Azimut,2,AER,RU,1,1,7,1482.79,9501,2,Azimut,domestic
19220,Pobeda,1,AER,RU,1,6,19,474.26,14460,1,Pobeda,domestic
19221,Aeroflot,2,AER,IN,1,0,13,4990.35,45807,2,Aeroflot,tourism
19222,Aeroflot,0,AER,UZ,1,0,20,2410.1,13248,0,Aeroflot,cis
19223,Azimut,1,AER,TR,1,3,16,1063.73,14595,1,Azimut,tourism
19224,Pobeda,1,AER,RU,1,3,16,266.31,10337,1,Pobeda,domestic
19225,Aeroflot,2,AER,RU,1,2,8,5185.48,29816,2,Aeroflot,domestic
19226,Pegasus Airlines,2,AER,DE,1,0,6,2294.99,24705,2,Pegasus Airlines,culture
19227,Pobeda,0,AER,RU,1,3,2,1795.12,6349,0,Pobeda,domestic
19228,Nordwind Airlines,1,AER,RU,1,2,1,2662.95,13750,1,Nordwind Airlines,domestic
19229,S7 Airlines,1,AER,RU,1,2,1,3349.38,10793,1,S7 Airlines,domestic
19230,S7 Airlines,2,AER,RU,1,5,18,7802.81,20003,2,S7 Airlines,domestic
19231,Uzbekistan Airways,1,AER,UZ,1,5,18,2407.19,14323,1,Uzbekistan Airways,cis
19232,Aeroflot,2,AER,TR,1,4,31,369.92,25688,2,Aeroflot,tourism
19233,Aeroflot,1,AER,RU,1,2,29,3867.3,13650,1,Aeroflot,domestic
19234,Turkish Airlines,1,AER,TR,1,4,31,753.09,21863,1,Turkish Airlines,tourism
19235,Azimut,1,AER,RU,1,3,51,708.98,2760,1,Azimut,domestic
19236,Aeroflot,1,AER,RU,1,4,45,2743.66,8333,1,Aeroflot,domestic
19237,Pobeda,1,AER,RU,1,4,45,1551.98,10873,1,Pobeda,domestic
19238,S7 Airlines,3,AER,RU,1,1,35,4504.98,21351,3+,S7 Airlines,domestic
19239,Pobeda,2,AER,RU,1,3,30,2720.81,15232,2,Pobeda,domestic
19240,Uzbekistan Airways,2,AER,IN,1,5,39,3690.84,31813,2,Uzbekistan Airways,tourism
19241,Azimut,0,AER,RU,1,2,43,1167.15,2580,0,Azimut,domestic
19242,Aeroflot,1,AER,TR,1,3,30,273.35,22120,1,Aeroflot,tourism
19243,Pobeda,1,AER,RU,1,6,54,1575.89,5210,1,Pobeda,domestic
19244,Azimut,2,AER,TR,1,0,55,1027.5,17593,2,Azimut,tourism
19245,Azimut,3,AER,KZ,1,2,43,3279.04,20309,3+,Azimut,cis
19246,Aeroflot,0,AER,RU,1,4,45,3915.88,7308,0,Aeroflot,domestic
19247,Aeroflot,1,AER,TR,1,5,32,819.71,20295,1,Aeroflot,tourism
19248,Azimut,0,AER,RU,1,3,51,266.41,1580,0,Azimut,domestic
19249,Azimut,1,AER,RU,1,3,44,1446.39,3560,1,Azimut,domestic
19250,Aeroflot,1,AER,RU,1,3,30,2028.22,13313,1,Aeroflot,domestic
19251,Pegasus Airlines,2,AER,DE,1,0,34,2425.42,26307,2,Pegasus Airlines,culture
19252,Azimut,0,AER,RU,1,2,43,1261.21,3936,0,Azimut,domestic
19253,Turkish Airlines,1,AER,KZ,1,0,55,2301.45,32249,1,Turkish Airlines,cis
19254,S7 Airlines,2,AER,RU,1,3,30,6921.36,20104,2,S7 Airlines,domestic
19255,Uzbekistan Airways,1,AER,UZ,1,5,53,2606.57,9934,1,Uzbekistan Airways,cis
19256,Aeroflot,1,AER,RU,1,4,45,3516.57,10810,1,Aeroflot,domestic
19257,Azimut,0,AER,RU,1,5,39,629.87,1480,0,Azimut,domestic
19258,Uzbekistan Airways,3,AER,IN,1,5,39,4092.82,37509,3+,Uzbekistan Airways,tourism
19259,Wizz Air,2,AER,ES,1,0,55,3573.32,19088,2,Other,tourism
19260,Turkish Airlines,2,AER,US,1,0,48,8841.78,55942,2,Turkish Airlines,culture
19261,Nordwind Airlines,0,AER,RU,1,0,55,2147.85,3839,0,Nordwind Airlines,domestic
19262,Pegasus Airlines,2,AER,DE,1,5,32,2480.16,27359,2,Pegasus Airlines,culture
19263,Pegasus Airlines,2,AER,TR,1,2,29,694.93,35030,2,Pegasus Airlines,tourism
19264,S7 Airlines,1,AER,RU,1,1,56,1502.61,5578,1,S7 Airlines,domestic
19265,Turkish Airlines,1,AER,TR,1,4,45,1068.15,29928,1,Turkish Airlines,tourism
19266,Azimut,1,AER,RU,1,3,51,187.56,2960,1,Azimut,domestic
19267,Aeroflot,1,AER,TR,1,4,31,617.17,24160,1,Aeroflot,tourism
19268,Azimut,2,AER,KZ,1,4,45,1510.73,14731,2,Azimut,cis
19269,Aeroflot,0,AER,KZ,1,6,33,898.5,16109,0,Aeroflot,cis
19270,Nordwind Airlines,0,AER,KZ,1,1,56,2502.41,11398,0,Nordwind Airlines,cis
19271,Aeroflot,0,AER,UZ,1,6,33,2278.77,14259,0,Aeroflot,cis
19272,Aeroflot,1,AER,RU,1,1,49,6295.28,11750,1,Aeroflot,domestic
19273,Azimut,1,AER,RU,1,1,49,1345.48,3996,1,Azimut,domestic
19274,Aeroflot,1,AER,RU,1,3,44,4092.3,12239,1,Aeroflot,domestic
19275,Pobeda,1,AER,RU,1,1,49,3454.15,8948,1,Pobeda,domestic
19276,Turkish Airlines,3,AER,TR,1,5,32,691.79,40019,3+,Turkish Airlines,tourism
19277,Pegasus Airlines,1,AER,IT,1,1,28,2283.98,26063,1,Pegasus Airlines,culture
19278,Pegasus Airlines,2,AER,DE,1,4,45,2442.7,23615,2,Pegasus Airlines,culture
19279,Wizz Air,2,AER,IT,1,0,48,2191.77,20996,2,Other,culture
19280,Aeroflot,1,AER,KZ,1,0,41,2041.03,20918,1,Aeroflot,cis
19281,Aeroflot,1,AER,RU,1,4,31,7021.17,13500,1,Aeroflot,domestic
19282,S7 Airlines,1,AER,RU,1,2,50,4487.84,17810,1,S7 Airlines,domestic
19283,Azimut,1,AER,RU,1,0,41,836.94,3350,1,Azimut,domestic
19284,Turkish Airlines,1,AER,US,1,4,38,11136.82,47489,1,Turkish Airlines,culture
19285,Pegasus Airlines,2,AER,ES,1,4,31,3240.34,38085,2,Pegasus Airlines,tourism
19286,Aeroflot,2,AER,RU,1,6,26,6867.72,15798,2,Aeroflot,domestic
19287,Nordwind Airlines,1,AER,RU,1,6,47,1640.84,6698,1,Nordwind Airlines,domestic
19288,Turkish Airlines,2,AER,US,1,4,38,10697.46,58907,2,Turkish Airlines,culture
19289,Azimut,0,AER,RU,1,0,41,2061.52,4080,0,Azimut,domestic
19290,Turkish Airlines,2,AER,US,1,2,43,8258.18,53872,2,Turkish Airlines,culture
19291,Azimut,2,AER,GR,1,5,53,1716.8,37049,2,Azimut,tourism
19292,Wizz Air,3,AER,ES,1,4,52,3363.58,17022,3+,Other,tourism
19293,Pobeda,0,AER,RU,1,6,54,1885.49,3299,0,Pobeda,domestic
19294,Uzbekistan Airways,1,AER,UZ,1,1,56,2073.37,9960,1,Uzbekistan Airways,cis
19295,Wizz Air,3,AER,IT,1,6,26,2186.61,25817,3+,Other,culture
19296,Nordwind Airlines,1,AER,RU,1,2,50,2494.31,13409,1,Nordwind Airlines,domestic
19297,Azimut,1,AER,TR,1,1,56,955.65,11470,1,Azimut,tourism
19298,Wizz Air,2,AER,GR,1,3,44,1437.53,20655,2,Other,tourism
19299,Azimut,3,AER,GR,1,5,32,1553.61,37730,3+,Azimut,tourism
19300,Aeroflot,2,AER,RU,1,6,26,7829.72,26648,2,Aeroflot,domestic
19301,Uzbekistan Airways,2,AER,KZ,1,1,35,2408.22,22176,2,Uzbekistan Airways,cis
19302,Uzbekistan Airways,1,AER,UZ,1,0,27,2215.39,13624,1,Uzbekistan Airways,cis
19303,Pobeda,1,AER,RU,1,3,30,1578.82,9389,1,Pobeda,domestic
19304,Aeroflot,1,AER,RU,1,4,31,303.44,9716,1,Aeroflot,domestic
19305,Pobeda,0,AER,RU,1,6,54,1503.73,3849,0,Pobeda,domestic
19306,Azimut,1,AER,RU,1,3,44,2082.71,5662,1,Azimut,domestic
19307,Pegasus Airlines,2,AER,DE,1,4,52,2232.47,19982,2,Pegasus Airlines,culture
19308,Wizz Air,2,AER,DE,1,4,31,2189.7,15677,2,Other,culture
19309,Pobeda,1,AER,RU,1,0,55,1765.9,8059,1,Pobeda,domestic
19310,Turkish Airlines,2,AER,US,1,4,38,11103.59,56393,2,Turkish Airlines,culture
19311,Azimut,3,AER,GR,1,1,42,1276.99,28630,3+,Azimut,tourism
19312,Wizz Air,3,AER,GR,1,6,54,1402.2,20886,3+,Other,tourism
19313,Pegasus Airlines,2,AER,DE,1,4,45,2453.25,23984,2,Pegasus Airlines,culture
19314,Nordwind Airlines,0,AER,RU,1,4,45,1787.1,6238,0,Nordwind Airlines,domestic
19315,Azimut,0,AER,RU,1,1,42,1791.04,3580,0,Azimut,domestic
19316,Aeroflot,2,AER,IN,1,6,33,4926.65,41033,2,Aeroflot,tourism
19317,Turkish Airlines,2,AER,US,1,4,52,10238.65,65065,2,Turkish Airlines,culture
19318,Azimut,1,AER,RU,1,1,42,2352.56,7140,1,Azimut,domestic
19319,S7 Airlines,1,AER,RU,1,1,35,4892.65,24843,1,S7 Airlines,domestic
19320,S7 Airlines,1,AER,RU,1,2,29,2710.89,9346,1,S7 Airlines,domestic
19321,Uzbekistan Airways,1,AER,UZ,1,0,27,1704.59,11422,1,Uzbekistan Airways,cis
19322,Nordwind Airlines,1,AER,RU,1,2,50,3582.35,10308,1,Nordwind Airlines,domestic
19323,Aeroflot,0,AER,TR,1,6,40,1246.15,14802,0,Aeroflot,tourism
19324,Turkish Airlines,1,AER,US,1,2,50,10200.11,47489,1,Turkish Airlines,culture
19325,Pegasus Airlines,2,AER,DE,1,3,44,2620.4,24247,2,Pegasus Airlines,culture
19326,Pobeda,0,AER,RU,1,6,54,1603.51,3299,0,Pobeda,domestic
19327,Nordwind Airlines,0,AER,KZ,1,2,29,2970.88,9363,0,Nordwind Airlines,cis
19328,Aeroflot,0,AER,TR,1,0,27,1207.47,19622,0,Aeroflot,tourism
19329,Azimut,1,AER,RU,1,3,44,1689.98,3760,1,Azimut,domestic
19330,Pobeda,1,AER,RU,1,4,45,1766.65,7670,1,Pobeda,domestic
19331,Aeroflot,2,AER,IT,1,4,38,2355.69,31924,2,Aeroflot,culture
19332,Aeroflot,1,AER,RU,1,4,38,7437.75,16409,1,Aeroflot,domestic
19333,Wizz Air,3,AER,ES,1,6,47,3425.0,24078,3+,Other,tourism
19334,Pegasus Airlines,2,AER,DE,1,1,42,2516.56,36072,2,Pegasus Airlines,culture
19335,Aeroflot,1,AER,RU,1,0,27,409.29,8750,1,Aeroflot,domestic
19336,Pobeda,1,AER,RU,1,1,56,2405.98,10540,1,Pobeda,domestic
19337,Turkish Airlines,2,AER,US,1,0,41,10822.51,47718,2,Turkish Airlines,culture
19338,Azimut,1,AER,RU,1,2,36,3094.81,6323,1,Azimut,domestic
19339,Azimut,0,AER,RU,1,3,44,449.96,1780,0,Azimut,domestic
19340,Wizz Air,2,AER,ES,1,3,30,3093.68,19508,2,Other,tourism
19341,Nordwind Airlines,0,AER,RU,1,3,51,1508.73,3900,0,Nordwind Airlines,domestic
19342,Aeroflot,1,AER,RU,1,1,49,2962.21,7702,1,Aeroflot,domestic
19343,Pegasus Airlines,2,AER,DE,1,3,44,2590.95,26216,2,Pegasus Airlines,culture
19344,Aeroflot,1,AER,RU,1,1,56,5839.06,14843,1,Aeroflot,domestic
19345,Nordwind Airlines,0,AER,RU,1,3,44,3343.12,10578,0,Nordwind Airlines,domestic
19346,Pegasus Airlines,2,AER,ES,1,5,46,3103.99,27735,2,Pegasus Airlines,tourism
19347,S7 Airlines,1,AER,RU,1,1,56,5051.5,17018,1,S7 Airlines,domestic
19348,Azimut,2,AER,RU,1,1,42,2819.07,14184,2,Azimut,domestic
19349,Nordwind Airlines,0,AER,RU,1,5,46,2246.45,7526,0,Nordwind Airlines,domestic
19350,Uzbekistan Airways,2,AER,IN,1,1,28,4474.94,45848,2,Uzbekistan Airways,tourism
19351,Uzbekistan Airways,2,AER,UZ,1,1,42,2638.32,12494,2,Uzbekistan Airways,cis
19352,Wizz Air,2,AER,IT,1,6,40,2125.15,17216,2,Other,culture
19353,Pobeda,1,AER,RU,1,1,49,197.89,9183,1,Pobeda,domestic
19354,Uzbekistan Airways,2,AER,KZ,1,5,39,1221.92,62817,2,Uzbekistan Airways,cis
19355,Aeroflot,0,AER,KZ,1,1,49,1014.79,16810,0,Aeroflot,cis
19356,Aeroflot,1,AER,RU,1,1,42,3499.59,12776,1,Aeroflot,domestic
19357,Wizz Air,2,AER,GR,1,0,27,1478.52,16906,2,Other,tourism
19358,Wizz Air,2,AER,ES,1,4,52,3420.1,18839,2,Other,tourism
19359,Azimut,1,AER,RU,1,2,36,3295.85,7364,1,Azimut,domestic
19360,Nordwind Airlines,0,AER,RU,1,2,43,1482.79,6029,0,Nordwind Airlines,domestic
19361,Pobeda,1,AER,RU,1,2,29,474.26,7569,1,Pobeda,domestic
19362,Aeroflot,2,AER,IN,1,1,35,4990.35,41658,2,Aeroflot,tourism
19363,Uzbekistan Airways,1,AER,UZ,1,6,40,2410.1,11359,1,Uzbekistan Airways,cis
